"CubeId";"devkum"
"PublishingDate";"2017-03-01 14:30"

"Date";"D0";"D1";"Value"
"2014-02";"M1";"MXN100";"6.68"
"2014-02";"M1";"ZAR1";"0.083"
"2014-02";"M1";"JPY100";"0.8709"
"2014-02";"M1";"AUD1";"0.7939"
"2014-02";"M1";"CNY100";"14.379"
"2014-02";"M1";"HKD100";"11.4128"
"2014-02";"M1";"KRW100";"0.083"
"2014-02";"M1";"MYR100";"27.01"
"2014-02";"M1";"NZD1";"0.7459"
"2014-02";"M1";"SGD100";"69.92"
"2014-02";"M1";"THB100";"2.715"
"2014-02";"M1";"XDR1";"1.3645"
"2014-03";"M0";"EUR1";"1.2178"
"2014-03";"M0";"GBP1";"1.4646"
"2014-03";"M0";"DKK100";"16.3138"
"2014-03";"M0";"NOK100";"14.6824"
"2014-03";"M0";"CZK100";"4.4452"
"2014-03";"M0";"HUF100";"0.3909"
"2014-03";"M0";"PLN100";"28.9871"
"2014-03";"M0";"RUB100";"2.4367"
"2014-03";"M0";"SEK100";"13.7319"
"2014-03";"M0";"TRY100";"39.734286"
"2014-03";"M0";"USD1";"0.8811"
"2014-03";"M0";"CAD1";"0.7932"
"2014-03";"M0";"ARS100";"11.121"
"2014-03";"M0";"BRL100";"37.8143"
"2014-03";"M0";"MXN100";"6.6729"
"2014-03";"M0";"ZAR1";"0.0819"
"2014-03";"M0";"JPY100";"0.861095"
"2014-03";"M0";"AUD1";"0.800248"
"2014-03";"M0";"CNY100";"14.34595238"
"2014-03";"M0";"HKD100";"11.352467"
"2014-03";"M0";"KRW100";"0.0822"
"2014-03";"M0";"MYR100";"26.8352"
"2014-03";"M0";"NZD1";"0.7519"
"2014-03";"M0";"SGD100";"69.5205"
"2014-03";"M0";"THB100";"2.7199"
"2014-03";"M0";"XDR1";"1.363614"
"2014-03";"M1";"EUR1";"1.21993"
"2014-03";"M1";"GBP1";"1.4749"
"2014-03";"M1";"DKK100";"16.34"
"2014-03";"M1";"NOK100";"14.77"
"2014-03";"M1";"CZK100";"4.4466"
"2014-03";"M1";"HUF100";"0.3975"
"2014-03";"M1";"PLN100";"29.24"
"2014-03";"M1";"RUB100";"2.49"
"2014-03";"M1";"SEK100";"13.63"
"2014-03";"M1";"TRY100";"40.98"
"2014-03";"M1";"USD1";"0.8869"
"2014-03";"M1";"CAD1";"0.8015"
"2014-03";"M1";"ARS100";"11.08"
"2014-03";"M1";"BRL100";"39.2"
"2014-03";"M1";"MXN100";"6.78"
"2014-03";"M1";"ZAR1";"0.0836"
"2014-03";"M1";"JPY100";"0.8605"
"2014-03";"M1";"AUD1";"0.8184"
"2014-03";"M1";"CNY100";"14.372"
"2014-03";"M1";"HKD100";"11.4372"
"2014-03";"M1";"KRW100";"0.0834"
"2014-03";"M1";"MYR100";"27.16"
"2014-03";"M1";"NZD1";"0.7675"
"2014-03";"M1";"SGD100";"70.33"
"2014-03";"M1";"THB100";"2.7338"
"2014-03";"M1";"XDR1";"1.36633"
"2014-04";"M0";"EUR1";"1.2191"
"2014-04";"M0";"GBP1";"1.4779"
"2014-04";"M0";"DKK100";"16.3277"
"2014-04";"M0";"NOK100";"14.7691"
"2014-04";"M0";"CZK100";"4.4403"
"2014-04";"M0";"HUF100";"0.3968"
"2014-04";"M0";"PLN100";"29.1305"
"2014-04";"M0";"RUB100";"2.4736"
"2014-04";"M0";"SEK100";"13.4836"
"2014-04";"M0";"TRY100";"41.466818"
"2014-04";"M0";"USD1";"0.8826"
"2014-04";"M0";"CAD1";"0.8027"
"2014-04";"M0";"ARS100";"11.0277"
"2014-04";"M0";"BRL100";"39.4955"
"2014-04";"M0";"MXN100";"6.7559"
"2014-04";"M0";"ZAR1";"0.0837"
"2014-04";"M0";"JPY100";"0.860695"
"2014-04";"M0";"AUD1";"0.822473"
"2014-04";"M0";"CNY100";"14.34395455"
"2014-04";"M0";"HKD100";"11.381286"
"2014-04";"M0";"KRW100";"0.0846"
"2014-04";"M0";"MYR100";"27.1009"
"2014-04";"M0";"NZD1";"0.7597"
"2014-04";"M0";"SGD100";"70.3109"
"2014-04";"M0";"THB100";"2.7301"
"2014-04";"M0";"XDR1";"1.365996"
"2014-04";"M1";"EUR1";"1.21947"
"2014-04";"M1";"GBP1";"1.4859"
"2014-04";"M1";"DKK100";"16.34"
"2014-04";"M1";"NOK100";"14.78"
"2014-04";"M1";"CZK100";"4.4431"
"2014-04";"M1";"HUF100";"0.3963"
"2014-04";"M1";"PLN100";"29.04"
"2014-04";"M1";"RUB100";"2.47"
"2014-04";"M1";"SEK100";"13.45"
"2014-04";"M1";"TRY100";"41.75"
"2014-04";"M1";"USD1";"0.8839"
"2014-04";"M1";"CAD1";"0.8069"
"2014-04";"M1";"ARS100";"11.05"
"2014-04";"M1";"BRL100";"39.5"
"2014-04";"M1";"MXN100";"6.75"
"2014-04";"M1";"ZAR1";"0.0838"
"2014-04";"M1";"JPY100";"0.8624"
"2014-04";"M1";"AUD1";"0.8209"
"2014-04";"M1";"CNY100";"14.3"
"2014-04";"M1";"HKD100";"11.4023"
"2014-04";"M1";"KRW100";"0.0856"
"2014-04";"M1";"MYR100";"27.06"
"2014-04";"M1";"NZD1";"0.7565"
"2014-04";"M1";"SGD100";"70.38"
"2014-04";"M1";"THB100";"2.7316"
"2014-04";"M1";"XDR1";"1.36698"
"2014-05";"M0";"EUR1";"1.2204"
"2014-05";"M0";"GBP1";"1.4964"
"2014-05";"M0";"DKK100";"16.3505"
"2014-05";"M0";"NOK100";"14.9541"
"2014-05";"M0";"CZK100";"4.4474"
"2014-05";"M0";"HUF100";"0.4008"
"2014-05";"M0";"PLN100";"29.1945"
"2014-05";"M0";"RUB100";"2.5464"
"2014-05";"M0";"SEK100";"13.5195"
"2014-05";"M0";"TRY100";"42.442727"
"2014-05";"M0";"USD1";"0.888"
"2014-05";"M0";"CAD1";"0.8153"
"2014-05";"M0";"ARS100";"11.0486"
"2014-05";"M0";"BRL100";"39.9727"
"2014-05";"M0";"MXN100";"6.8645"
"2014-05";"M0";"ZAR1";"0.0853"
"2014-05";"M0";"JPY100";"0.872445"
"2014-05";"M0";"AUD1";"0.826527"
"2014-05";"M0";"CNY100";"14.42204545"
"2014-05";"M0";"HKD100";"11.454114"
"2014-05";"M0";"KRW100";"0.0866"
"2014-05";"M0";"MYR100";"27.4859"
"2014-05";"M0";"NZD1";"0.7643"
"2014-05";"M0";"SGD100";"70.9405"
"2014-05";"M0";"THB100";"2.73"
"2014-05";"M0";"XDR1";"1.373796"
"2014-05";"M1";"EUR1";"1.22099"
"2014-05";"M1";"GBP1";"1.5016"
"2014-05";"M1";"DKK100";"16.36"
"2014-05";"M1";"NOK100";"15.02"
"2014-05";"M1";"CZK100";"4.444"
"2014-05";"M1";"HUF100";"0.4034"
"2014-05";"M1";"PLN100";"29.47"
"2014-05";"M1";"RUB100";"2.58"
"2014-05";"M1";"SEK100";"13.46"
"2014-05";"M1";"TRY100";"42.85"
"2014-05";"M1";"USD1";"0.8974"
"2014-05";"M1";"CAD1";"0.8286"
"2014-05";"M1";"ARS100";"11.11"
"2014-05";"M1";"BRL100";"40.3"
"2014-05";"M1";"MXN100";"6.99"
"2014-05";"M1";"ZAR1";"0.0859"
"2014-05";"M1";"JPY100";"0.8824"
"2014-05";"M1";"AUD1";"0.836"
"2014-05";"M1";"CNY100";"14.493"
"2014-05";"M1";"HKD100";"11.5747"
"2014-05";"M1";"KRW100";"0.0878"
"2014-05";"M1";"MYR100";"27.94"
"2014-05";"M1";"NZD1";"0.7617"
"2014-05";"M1";"SGD100";"71.58"
"2014-05";"M1";"THB100";"2.7321"
"2014-05";"M1";"XDR1";"1.38149"
"2014-06";"M0";"EUR1";"1.2181"
"2014-06";"M0";"GBP1";"1.5147"
"2014-06";"M0";"DKK100";"16.33"
"2014-06";"M0";"NOK100";"14.83"
"2014-06";"M0";"CZK100";"4.4362"
"2014-06";"M0";"HUF100";"0.3982"
"2014-06";"M0";"PLN100";"29.4529"
"2014-06";"M0";"RUB100";"2.6038"
"2014-06";"M0";"SEK100";"13.4038"
"2014-06";"M0";"TRY100";"42.281429"
"2014-06";"M0";"USD1";"0.896"
"2014-06";"M0";"CAD1";"0.827"
"2014-06";"M0";"ARS100";"11.0286"
"2014-06";"M0";"BRL100";"40.0762"
"2014-06";"M0";"MXN100";"6.8995"
"2014-06";"M0";"ZAR1";"0.0839"
"2014-06";"M0";"JPY100";"0.87791"
"2014-06";"M0";"AUD1";"0.839195"
"2014-06";"M0";"CNY100";"14.55052381"
"2014-06";"M0";"HKD100";"11.558424"
"2014-06";"M0";"KRW100";"0.0879"
"2014-06";"M0";"MYR100";"27.8248"
"2014-06";"M0";"NZD1";"0.7725"
"2014-06";"M0";"SGD100";"71.5948"
"2014-06";"M0";"THB100";"2.7553"
"2014-06";"M0";"XDR1";"1.381075"
"2014-06";"M1";"EUR1";"1.21507"
"2014-06";"M1";"GBP1";"1.5151"
"2014-06";"M1";"DKK100";"16.29"
"2014-06";"M1";"NOK100";"14.45"
"2014-06";"M1";"CZK100";"4.4243"
"2014-06";"M1";"HUF100";"0.3919"
"2014-06";"M1";"PLN100";"29.2"
"2014-06";"M1";"RUB100";"2.62"
"2014-06";"M1";"SEK100";"13.23"
"2014-06";"M1";"TRY100";"41.88"
"2014-06";"M1";"USD1";"0.89"
"2014-06";"M1";"CAD1";"0.8329"
"2014-06";"M1";"ARS100";"10.94"
"2014-06";"M1";"BRL100";"40.5"
"2014-06";"M1";"MXN100";"6.85"
"2014-06";"M1";"ZAR1";"0.0838"
"2014-06";"M1";"JPY100";"0.8777"
"2014-06";"M1";"AUD1";"0.8366"
"2014-06";"M1";"CNY100";"14.418"
"2014-06";"M1";"HKD100";"11.4788"
"2014-06";"M1";"KRW100";"0.0878"
"2014-06";"M1";"MYR100";"27.69"
"2014-06";"M1";"NZD1";"0.7773"
"2014-06";"M1";"SGD100";"71.26"
"2014-06";"M1";"THB100";"2.741"
"2014-06";"M1";"XDR1";"1.37631"
"2014-07";"M0";"EUR1";"1.215"
"2014-07";"M0";"GBP1";"1.5316"
"2014-07";"M0";"DKK100";"16.2939"
"2014-07";"M0";"NOK100";"14.4757"
"2014-07";"M0";"CZK100";"4.4244"
"2014-07";"M0";"HUF100";"0.3922"
"2014-07";"M0";"PLN100";"29.3126"
"2014-07";"M0";"RUB100";"2.5848"
"2014-07";"M0";"SEK100";"13.1583"
"2014-07";"M0";"TRY100";"42.326087"
"2014-07";"M0";"USD1";"0.8969"
"2014-07";"M0";"CAD1";"0.8361"
"2014-07";"M0";"ARS100";"10.9978"
"2014-07";"M0";"BRL100";"40.3652"
"2014-07";"M0";"MXN100";"6.9109"
"2014-07";"M0";"ZAR1";"0.0841"
"2014-07";"M0";"JPY100";"0.881861"
"2014-07";"M0";"AUD1";"0.842183"
"2014-07";"M0";"CNY100";"14.58256522"
"2014-07";"M0";"HKD100";"11.572583"
"2014-07";"M0";"KRW100";"0.0878"
"2014-07";"M0";"MYR100";"28.173"
"2014-07";"M0";"NZD1";"0.7795"
"2014-07";"M0";"SGD100";"72.1691"
"2014-07";"M0";"THB100";"2.7932"
"2014-07";"M0";"XDR1";"1.383022"
"2014-07";"M1";"EUR1";"1.21652"
"2014-07";"M1";"GBP1";"1.5333"
"2014-07";"M1";"DKK100";"16.31"
"2014-07";"M1";"NOK100";"14.49"
"2014-07";"M1";"CZK100";"4.4168"
"2014-07";"M1";"HUF100";"0.3899"
"2014-07";"M1";"PLN100";"29.21"
"2014-07";"M1";"RUB100";"2.56"
"2014-07";"M1";"SEK100";"13.2"
"2014-07";"M1";"TRY100";"42.52"
"2014-07";"M1";"USD1";"0.9082"
"2014-07";"M1";"CAD1";"0.8321"
"2014-07";"M1";"ARS100";"11.09"
"2014-07";"M1";"BRL100";"40.4"
"2014-07";"M1";"MXN100";"6.89"
"2014-07";"M1";"ZAR1";"0.0848"
"2014-07";"M1";"JPY100";"0.8836"
"2014-07";"M1";"AUD1";"0.844"
"2014-07";"M1";"CNY100";"14.737"
"2014-07";"M1";"HKD100";"11.72"
"2014-07";"M1";"KRW100";"0.0881"
"2014-07";"M1";"MYR100";"28.4"
"2014-07";"M1";"NZD1";"0.771"
"2014-07";"M1";"SGD100";"72.81"
"2014-07";"M1";"THB100";"2.8307"
"2014-07";"M1";"XDR1";"1.39226"
"2014-08";"M0";"EUR1";"1.2119"
"2014-08";"M0";"GBP1";"1.5201"
"2014-08";"M0";"DKK100";"16.2548"
"2014-08";"M0";"NOK100";"14.6819"
"2014-08";"M0";"CZK100";"4.3579"
"2014-08";"M0";"HUF100";"0.3862"
"2014-08";"M0";"PLN100";"28.9138"
"2014-08";"M0";"RUB100";"2.5167"
"2014-08";"M0";"SEK100";"13.189"
"2014-08";"M0";"TRY100";"42.091429"
"2014-08";"M0";"USD1";"0.9098"
"2014-08";"M0";"CAD1";"0.8327"
"2014-08";"M0";"ARS100";"10.9538"
"2014-08";"M0";"BRL100";"40.1048"
"2014-08";"M0";"MXN100";"6.92"
"2014-08";"M0";"ZAR1";"0.0853"
"2014-08";"M0";"JPY100";"0.883714"
"2014-08";"M0";"AUD1";"0.846719"
"2014-08";"M0";"CNY100";"14.76961905"
"2014-08";"M0";"HKD100";"11.738714"
"2014-08";"M0";"KRW100";"0.0888"
"2014-08";"M0";"MYR100";"28.6295"
"2014-08";"M0";"NZD1";"0.7675"
"2014-08";"M0";"SGD100";"72.8781"
"2014-08";"M0";"THB100";"2.8419"
"2014-08";"M0";"XDR1";"1.388752"
"2014-08";"M1";"EUR1";"1.20607"
"2014-08";"M1";"GBP1";"1.5189"
"2014-08";"M1";"DKK100";"16.18"
"2014-08";"M1";"NOK100";"14.8"
"2014-08";"M1";"CZK100";"4.3403"
"2014-08";"M1";"HUF100";"0.383"
"2014-08";"M1";"PLN100";"28.62"
"2014-08";"M1";"RUB100";"2.48"
"2014-08";"M1";"SEK100";"13.14"
"2014-08";"M1";"TRY100";"42.4"
"2014-08";"M1";"USD1";"0.9151"
"2014-08";"M1";"CAD1";"0.843"
"2014-08";"M1";"ARS100";"10.89"
"2014-08";"M1";"BRL100";"40.8"
"2014-08";"M1";"MXN100";"6.99"
"2014-08";"M1";"ZAR1";"0.0863"
"2014-08";"M1";"JPY100";"0.8807"
"2014-08";"M1";"AUD1";"0.8559"
"2014-08";"M1";"CNY100";"14.885"
"2014-08";"M1";"HKD100";"11.8081"
"2014-08";"M1";"KRW100";"0.0902"
"2014-08";"M1";"MYR100";"29.03"
"2014-08";"M1";"NZD1";"0.7677"
"2014-08";"M1";"SGD100";"73.35"
"2014-08";"M1";"THB100";"2.8652"
"2014-08";"M1";"XDR1";"1.38856"
"2014-09";"M0";"EUR1";"1.2077"
"2014-09";"M0";"GBP1";"1.5254"
"2014-09";"M0";"DKK100";"16.2218"
"2014-09";"M0";"NOK100";"14.7595"
"2014-09";"M0";"CZK100";"4.3754"
"2014-09";"M0";"HUF100";"0.3856"
"2014-09";"M0";"PLN100";"28.8173"
"2014-09";"M0";"RUB100";"2.4618"
"2014-09";"M0";"SEK100";"13.1327"
"2014-09";"M0";"TRY100";"42.305455"
"2014-09";"M0";"USD1";"0.9354"
"2014-09";"M0";"CAD1";"0.8501"
"2014-09";"M0";"ARS100";"11.1127"
"2014-09";"M0";"BRL100";"40.2182"
"2014-09";"M0";"MXN100";"7.0705"
"2014-09";"M0";"ZAR1";"0.0852"
"2014-09";"M0";"JPY100";"0.872386"
"2014-09";"M0";"AUD1";"0.847045"
"2014-09";"M0";"CNY100";"15.21768182"
"2014-09";"M0";"HKD100";"12.064973"
"2014-09";"M0";"KRW100";"0.0903"
"2014-09";"M0";"MYR100";"29.0664"
"2014-09";"M0";"NZD1";"0.7618"
"2014-09";"M0";"SGD100";"74.0636"
"2014-09";"M0";"THB100";"2.9052"
"2014-09";"M0";"XDR1";"1.403886"
"2014-09";"M1";"EUR1";"1.20652"
"2014-09";"M1";"GBP1";"1.548"
"2014-09";"M1";"DKK100";"16.21"
"2014-09";"M1";"NOK100";"14.86"
"2014-09";"M1";"CZK100";"4.387"
"2014-09";"M1";"HUF100";"0.3889"
"2014-09";"M1";"PLN100";"28.9"
"2014-09";"M1";"RUB100";"2.42"
"2014-09";"M1";"SEK100";"13.15"
"2014-09";"M1";"TRY100";"41.88"
"2014-09";"M1";"USD1";"0.9534"
"2014-09";"M1";"CAD1";"0.8545"
"2014-09";"M1";"ARS100";"11.23"
"2014-09";"M1";"BRL100";"39"
"2014-09";"M1";"MXN100";"7.08"
"2014-09";"M1";"ZAR1";"0.0847"
"2014-09";"M1";"JPY100";"0.8699"
"2014-09";"M1";"AUD1";"0.8318"
"2014-09";"M1";"CNY100";"15.522"
"2014-09";"M1";"HKD100";"12.2733"
"2014-09";"M1";"KRW100";"0.0902"
"2014-09";"M1";"MYR100";"29.06"
"2014-09";"M1";"NZD1";"0.7394"
"2014-09";"M1";"SGD100";"74.8"
"2014-09";"M1";"THB100";"2.943"
"2014-09";"M1";"XDR1";"1.42046"
"2014-10";"M0";"EUR1";"1.2078"
"2014-10";"M0";"GBP1";"1.5308"
"2014-10";"M0";"DKK100";"16.2222"
"2014-10";"M0";"NOK100";"14.5361"
"2014-10";"M0";"CZK100";"4.3777"
"2014-10";"M0";"HUF100";"0.3924"
"2014-10";"M0";"PLN100";"28.7165"
"2014-10";"M0";"RUB100";"2.327"
"2014-10";"M0";"SEK100";"13.1578"
"2014-10";"M0";"TRY100";"42.236957"
"2014-10";"M0";"USD1";"0.9526"
"2014-10";"M0";"CAD1";"0.8494"
"2014-10";"M0";"ARS100";"11.2296"
"2014-10";"M0";"BRL100";"38.9043"
"2014-10";"M0";"MXN100";"7.073"
"2014-10";"M0";"ZAR1";"0.0861"
"2014-10";"M0";"JPY100";"0.88157"
"2014-10";"M0";"AUD1";"0.836378"
"2014-10";"M0";"CNY100";"15.49340909"
"2014-10";"M0";"HKD100";"12.278183"
"2014-10";"M0";"KRW100";"0.0897"
"2014-10";"M0";"MYR100";"29.1257"
"2014-10";"M0";"NZD1";"0.7504"
"2014-10";"M0";"SGD100";"74.7343"
"2014-10";"M0";"THB100";"2.9337"
"2014-10";"M0";"XDR1";"1.416799"
"2014-10";"M1";"EUR1";"1.20588"
"2014-10";"M1";"GBP1";"1.5345"
"2014-10";"M1";"DKK100";"16.2"
"2014-10";"M1";"NOK100";"14.28"
"2014-10";"M1";"CZK100";"4.3421"
"2014-10";"M1";"HUF100";"0.3926"
"2014-10";"M1";"PLN100";"28.69"
"2014-10";"M1";"RUB100";"2.28"
"2014-10";"M1";"SEK100";"13.04"
"2014-10";"M1";"TRY100";"43.61"
"2014-10";"M1";"USD1";"0.9598"
"2014-10";"M1";"CAD1";"0.857"
"2014-10";"M1";"ARS100";"11.29"
"2014-10";"M1";"BRL100";"39.9"
"2014-10";"M1";"MXN100";"7.15"
"2014-10";"M1";"ZAR1";"0.0884"
"2014-10";"M1";"JPY100";"0.8588"
"2014-10";"M1";"AUD1";"0.8458"
"2014-10";"M1";"CNY100";"15.657"
"2014-10";"M1";"HKD100";"12.3731"
"2014-10";"M1";"KRW100";"0.0899"
"2014-10";"M1";"MYR100";"29.15"
"2014-10";"M1";"NZD1";"0.7538"
"2014-10";"M1";"SGD100";"74.85"
"2014-10";"M1";"THB100";"2.9456"
"2014-10";"M1";"XDR1";"1.41757"
"2014-11";"M0";"EUR1";"1.2026"
"2014-11";"M0";"GBP1";"1.5219"
"2014-11";"M0";"DKK100";"16.16"
"2014-11";"M0";"NOK100";"14.158"
"2014-11";"M0";"CZK100";"4.3451"
"2014-11";"M0";"HUF100";"0.3919"
"2014-11";"M0";"PLN100";"28.5465"
"2014-11";"M0";"RUB100";"2.0905"
"2014-11";"M0";"SEK100";"13.016"
"2014-11";"M0";"TRY100";"43.1265"
"2014-11";"M0";"USD1";"0.9646"
"2014-11";"M0";"CAD1";"0.8508"
"2014-11";"M0";"ARS100";"11.3295"
"2014-11";"M0";"BRL100";"37.89"
"2014-11";"M0";"MXN100";"7.088"
"2014-11";"M0";"ZAR1";"0.0869"
"2014-11";"M0";"JPY100";"0.82948"
"2014-11";"M0";"AUD1";"0.833505"
"2014-11";"M0";"CNY100";"15.6972"
"2014-11";"M0";"HKD100";"12.43904"
"2014-11";"M0";"KRW100";"0.0878"
"2014-11";"M0";"MYR100";"28.7995"
"2014-11";"M0";"NZD1";"0.755"
"2014-11";"M0";"SGD100";"74.3745"
"2014-11";"M0";"THB100";"2.9394"
"2014-11";"M0";"XDR1";"1.415016"
"2014-11";"M1";"EUR1";"1.20182"
"2014-11";"M1";"GBP1";"1.5182"
"2014-11";"M1";"DKK100";"16.15"
"2014-11";"M1";"NOK100";"13.82"
"2014-11";"M1";"CZK100";"4.3444"
"2014-11";"M1";"HUF100";"0.391"
"2014-11";"M1";"PLN100";"28.74"
"2014-11";"M1";"RUB100";"1.94"
"2014-11";"M1";"SEK100";"12.99"
"2014-11";"M1";"TRY100";"43.69"
"2014-11";"M1";"USD1";"0.9665"
"2014-11";"M1";"CAD1";"0.8496"
"2014-11";"M1";"ARS100";"11.34"
"2014-11";"M1";"BRL100";"38.2"
"2014-11";"M1";"MXN100";"7.01"
"2014-11";"M1";"ZAR1";"0.0875"
"2014-11";"M1";"JPY100";"0.817"
"2014-11";"M1";"AUD1";"0.8229"
"2014-11";"M1";"CNY100";"15.75"
"2014-11";"M1";"HKD100";"12.4651"
"2014-11";"M1";"KRW100";"0.0872"
"2014-11";"M1";"MYR100";"28.51"
"2014-11";"M1";"NZD1";"0.7587"
"2014-11";"M1";"SGD100";"74.11"
"2014-11";"M1";"THB100";"2.9414"
"2014-11";"M1";"XDR1";"1.41446"
"2014-12";"M0";"EUR1";"1.2024"
"2014-12";"M0";"GBP1";"1.5256"
"2014-12";"M0";"DKK100";"16.1609"
"2014-12";"M0";"NOK100";"13.3726"
"2014-12";"M0";"CZK100";"4.3498"
"2014-12";"M0";"HUF100";"0.3865"
"2014-12";"M0";"PLN100";"28.4648"
"2014-12";"M0";"RUB100";"1.7378"
"2014-12";"M0";"SEK100";"12.7835"
"2014-12";"M0";"TRY100";"42.555652"
"2014-12";"M0";"USD1";"0.9759"
"2014-12";"M0";"CAD1";"0.846"
"2014-12";"M0";"ARS100";"11.4187"
"2014-12";"M0";"BRL100";"36.9304"
"2014-12";"M0";"MXN100";"6.7287"
"2014-12";"M0";"ZAR1";"0.0849"
"2014-12";"M0";"JPY100";"0.817096"
"2014-12";"M0";"AUD1";"0.805022"
"2014-12";"M0";"CNY100";"15.94747826"
"2014-12";"M0";"HKD100";"12.5837"
"2014-12";"M0";"KRW100";"0.0885"
"2014-12";"M0";"MYR100";"28.0352"
"2014-12";"M0";"NZD1";"0.7575"
"2014-12";"M0";"SGD100";"74.1791"
"2014-12";"M0";"THB100";"2.9638"
"2014-12";"M0";"XDR1";"1.420602"
"2014-12";"M1";"EUR1";"1.20253"
"2014-12";"M1";"GBP1";"1.5416"
"2014-12";"M1";"DKK100";"16.15"
"2014-12";"M1";"NOK100";"13.34"
"2014-12";"M1";"CZK100";"4.3351"
"2014-12";"M1";"HUF100";"0.3819"
"2014-12";"M1";"PLN100";"28.22"
"2014-12";"M1";"RUB100";"1.7"
"2014-12";"M1";"SEK100";"12.79"
"2014-12";"M1";"TRY100";"42.52"
"2014-12";"M1";"USD1";"0.9894"
"2014-12";"M1";"CAD1";"0.8534"
"2014-12";"M1";"ARS100";"11.69"
"2014-12";"M1";"BRL100";"37.2"
"2014-12";"M1";"MXN100";"6.73"
"2014-12";"M1";"ZAR1";"0.0855"
"2014-12";"M1";"JPY100";"0.827"
"2014-12";"M1";"AUD1";"0.8106"
"2014-12";"M1";"CNY100";"16.164"
"2014-12";"M1";"HKD100";"12.7556"
"2014-12";"M1";"KRW100";"0.0908"
"2014-12";"M1";"MYR100";"28.25"
"2014-12";"M1";"NZD1";"0.7759"
"2014-12";"M1";"SGD100";"74.86"
"2014-12";"M1";"THB100";"2.9989"
"2014-12";"M1";"XDR1";"1.43301"
"2015-01";"M0";"EUR1";"1.0983"
"2015-01";"M0";"GBP1";"1.4241"
"2015-01";"M0";"DKK100";"14.8409"
"2015-01";"M0";"NOK100";"12.3145"
"2015-01";"M0";"CZK100";"3.9589"
"2015-01";"M0";"HUF100";"0.3468"
"2015-01";"M0";"PLN100";"25.775"
"2015-01";"M0";"RUB100";"1.4659"
"2015-01";"M0";"SEK100";"11.7118"
"2015-01";"M0";"TRY100";"40.670909"
"2015-01";"M0";"USD1";"0.9422"
"2015-01";"M0";"CAD1";"0.7857"
"2015-01";"M0";"ARS100";"11.0173"
"2015-01";"M0";"BRL100";"35.7409"
"2015-01";"M0";"MXN100";"6.3832"
"2015-01";"M0";"ZAR1";"0.0813"
"2015-01";"M0";"JPY100";"0.793777"
"2015-01";"M0";"AUD1";"0.759791"
"2015-01";"M0";"CNY100";"15.41672727"
"2015-01";"M0";"HKD100";"12.201809"
"2015-01";"M0";"KRW100";"0.0869"
"2015-01";"M0";"MYR100";"26.2382"
"2015-01";"M0";"NZD1";"0.7197"
"2015-01";"M0";"SGD100";"70.8123"
"2015-01";"M0";"THB100";"2.8821"
"2015-01";"M0";"XDR1";"1.337659"
"2015-01";"M1";"EUR1";"1.04424"
"2015-01";"M1";"GBP1";"1.3915"
"2015-01";"M1";"DKK100";"14.03"
"2015-01";"M1";"NOK100";"11.85"
"2015-01";"M1";"CZK100";"3.7587"
"2015-01";"M1";"HUF100";"0.3362"
"2015-01";"M1";"PLN100";"24.84"
"2015-01";"M1";"RUB100";"1.32"
"2015-01";"M1";"SEK100";"11.2"
"2015-01";"M1";"TRY100";"38.24"
"2015-01";"M1";"USD1";"0.9231"
"2015-01";"M1";"CAD1";"0.729"
"2015-01";"M1";"ARS100";"10.71"
"2015-01";"M1";"BRL100";"35.6"
"2015-01";"M1";"MXN100";"6.25"
"2015-01";"M1";"ZAR1";"0.0798"
"2015-01";"M1";"JPY100";"0.7857"
"2015-01";"M1";"AUD1";"0.7164"
"2015-01";"M1";"CNY100";"14.985"
"2015-01";"M1";"HKD100";"11.9246"
"2015-01";"M1";"KRW100";"0.0842"
"2015-01";"M1";"MYR100";"25.38"
"2015-01";"M1";"NZD1";"0.6702"
"2015-01";"M1";"SGD100";"68.26"
"2015-01";"M1";"THB100";"2.8234"
"2015-01";"M1";"XDR1";"1.30223"
"2015-02";"M0";"EUR1";"1.0623"
"2015-02";"M0";"GBP1";"1.4328"
"2015-02";"M0";"DKK100";"14.2605"
"2015-02";"M0";"NOK100";"12.3235"
"2015-02";"M0";"CZK100";"3.8464"
"2015-02";"M0";"HUF100";"0.3461"
"2015-02";"M0";"PLN100";"25.4235"
"2015-02";"M0";"RUB100";"1.455"
"2015-02";"M0";"SEK100";"11.1955"
"2015-02";"M0";"TRY100";"37.986"
"2015-02";"M0";"USD1";"0.9353"
"2015-02";"M0";"CAD1";"0.7477"
"2015-02";"M0";"ARS100";"10.773"
"2015-02";"M0";"BRL100";"33.285"
"2015-02";"M0";"MXN100";"6.274"
"2015-02";"M0";"ZAR1";"0.0808"
"2015-02";"M0";"JPY100";"0.788165"
"2015-02";"M0";"AUD1";"0.72853"
"2015-02";"M0";"CNY100";"15.24926316"
"2015-02";"M0";"HKD100";"12.058535"
"2015-02";"M0";"KRW100";"0.0849"
"2015-02";"M0";"MYR100";"25.978"
"2015-02";"M0";"NZD1";"0.6966"
"2015-02";"M0";"SGD100";"69"
"2015-02";"M0";"THB100";"2.8701"
"2015-02";"M0";"XDR1";"1.322369"
"2015-02";"M1";"EUR1";"1.06676"
"2015-02";"M1";"GBP1";"1.4629"
"2015-02";"M1";"DKK100";"14.28"
"2015-02";"M1";"NOK100";"12.43"
"2015-02";"M1";"CZK100";"3.8724"
